-148.21,-1.7866137923366355e-6,-3.131964398137547e-6
-148.2,-1.776383320621688e-6,-3.141564080939072e-6
-148.19,-1.766108122227006e-6,-3.1511345509646697e-6
-148.18,-1.7557882715052688e-6,-3.1606756156412974e-6
-148.17,-1.7454238428091544e-6,-3.170187082395915e-6
-148.16,-1.7350149104913642e-6,-3.1796687586554593e-6
-148.15,-1.7245615489045772e-6,-3.1891204518468884e-6
-148.14,-1.7140638324014791e-6,-3.198541969397153e-6
-148.13,-1.7035218353347483e-6,-3.2079331187332115e-6
-148.12,-1.6929356320570864e-6,-3.2172937072820012e-6
-148.11,-1.6823052969211717e-6,-3.22662354247048e-6
-148.1,-1.671630904279683e-6,-3.235922431725606e-6
-148.09,-1.660912528485321e-6,-3.245190182474317e-6
-148.08,-1.6501502438907652e-6,-3.2544266021435707e-6
-148.07,-1.6393441248487009e-6,-3.263631498160318e-6
-148.06,-1.628494245711807e-6,-3.272804677951517e-6
-148.05,-1.6176006808327845e-6,-3.281945948944106e-6
-148.04,-1.6066635045643124e-6,-3.291055118565042e-6
-148.03,-1.5956827912590764e-6,-3.3001319942412763e-6
-148.02,-1.5846586152697552e-6,-3.3091763833997678e-6
-148.01,-1.5735910509490496e-6,-3.3181880934674522e-6
-148.,-1.562480172649639e-6,-3.3271669318712895e-6
-147.99,-1.5513260547242012e-6,-3.3361127060382358e-6
-147.98,-1.5401287715254384e-6,-3.3450252233952305e-6
-147.97,-1.528886998772344e-6,-3.353904009687672e-6
-147.96,-1.517596632735653e-6,-3.3627480308865614e-6
-147.95,-1.5062633602493141e-6,-3.3715582247594816e-6
-147.94,-1.4948872854639898e-6,-3.3803344047346087e-6
-147.93,-1.4834685125303193e-6,-3.389076384240141e-6
-147.92,-1.472007145598941e-6,-3.3977839767042746e-6
-147.91,-1.4605032888205186e-6,-3.4064569955551893e-6
-147.9,-1.44895704634569e-6,-3.4150952542210803e-6
-147.89,-1.4373685223251035e-6,-3.4236985661301407e-6
-147.88,-1.4257378209093967e-6,-3.432266744710567e-6
-147.87,-1.414065046249233e-6,-3.4407996033905365e-6
-147.86,-1.4023503024952517e-6,-3.449296955598247e-6
-147.85,-1.3905936937980907e-6,-3.457758614761896e-6
-147.84,-1.3787953243084142e-6,-3.4661843943096616e-6
-147.83,-1.36695529817686e-6,-3.474574107669741e-6
-147.82,-1.355073719554076e-6,-3.482927568270325e-6
-147.81,-1.3431506925906996e-6,-3.49124458953961e-6
-147.8,-1.3311863214373954e-6,-3.4995249849057765e-6
-147.79,-1.3191807102448015e-6,-3.5077685677970187e-6
-147.78,-1.3071339631635648e-6,-3.51597515164153e-6
-147.77,-1.295046184344324e-6,-3.5241445498675066e-6
-147.76,-1.2829174779377428e-6,-3.5322765759031263e-6
-147.75,-1.2707479480944595e-6,-3.5403710431765874e-6
-147.74,-1.2585376989651124e-6,-3.548427765116086e-6
-147.73,-1.2462868347003655e-6,-3.556446555149801e-6
-147.72,-1.2339954594508575e-6,-3.5644272267059295e-6
-147.71,-1.2216636773672353e-6,-3.572369593212663e-6
-147.7,-1.2092915926001368e-6,-3.5802734680981967e-6
-147.69,-1.1968793093002265e-6,-3.5881386647907113e-6
-147.68,-1.1844269316181424e-6,-3.5959649967184026e-6
-147.67,-1.171934563704523e-6,-3.6037522773094674e-6
-147.66,-1.1594023097100322e-6,-3.6115003199920853e-6
-147.65,-1.1468302737853086e-6,-3.6192089381944534e-6
-147.64,-1.1342185600809989e-6,-3.6268779453447614e-6
-147.63,-1.1215672727477413e-6,-3.634507154871207e-6
-147.62,-1.1088765159362002e-6,-3.6420963802019685e-6
-147.61,-1.096146393797014e-6,-3.649645434765244e-6
-147.6,-1.0833770104808203e-6,-3.6571541319892287e-6
-147.59,-1.0705636218772306e-6,-3.6646205865010974e-6
-147.58,-1.0577091253561418e-6,-3.6720455904559826e-6
-147.57,-1.0448157303532896e-6,-3.6794296949610866e-6
-147.56,-1.031883570569477e-6,-3.6867727237988036e-6
-147.55,-1.0189127797055331e-6,-3.694074500751511e-6
-147.54,-1.0059034914622609e-6,-3.701334849601602e-6
-147.53,-9.928558395404717e-7,-3.708553594131462e-6
-147.52,-9.797699576409675e-7,-3.7157305581234868e-6
-147.51,-9.666459794645792e-7,-3.7228655653600516e-6
-147.5,-9.534840387121082e-7,-3.7299584396235513e-6
-147.49,-9.402842690843575e-7,-3.737009004696378e-6
-147.48,-9.270468042821569e-7,-3.744017084360909e-6
-147.47,-9.137717780063089e-7,-3.7509825023995374e-6
-147.46,-9.004593239576246e-7,-3.75790508259465e-6
-147.45,-8.871095758369066e-7,-3.7647846487286416e-6
-147.44,-8.73722667344985e-7,-3.771621024583888e-6
-147.43,-8.602987321826623e-7,-3.7784140339427833e-6
-147.42,-8.468379040507403e-7,-3.7851635005877192e-6
-147.41,-8.333403166500495e-7,-3.791869248301073e-6
-147.4,-8.198061036813921e-7,-3.7985311008652394e-6
-147.39,-8.0623539884558e-7,-3.805148882062606e-6
-147.38,-7.926283358434143e-7,-3.811722415675563e-6
-147.37,-7.789850483757266e-7,-3.818251525486491e-6
-147.36,-7.653056701433186e-7,-3.824736035277782e-6
-147.35,-7.515903348469919e-7,-3.831175768831827e-6
-147.34,-7.378391761875777e-7,-3.837570549931006e-6
-147.33,-7.240523278658781e-7,-3.843920202357712e-6
-147.32,-7.102299235827044e-7,-3.8502245498943304e-6
-147.31,-6.963720970388582e-7,-3.856483416323255e-6
-147.3,-6.824789819351708e-7,-3.862696625426865e-6
-147.29,-6.685507119724439e-7,-3.868864000987551e-6
-147.28,-6.545874208514895e-7,-3.8749853667877015e-6
-147.27,-6.405892422731087e-7,-3.881060546609709e-6
-147.26,-6.265563099381332e-7,-3.887089364235953e-6
